;name;link;company_name;site;salary_min;salary_max;salary_currency
951;Специалист по обработке данных (Аналитик данных);https://www.superjob.ru/vakansii/specialist-po-obrabotke-dannyh-38606438.html;"ФБГУ ""НМИЦ онкологии им. Н. Н. Петрова"" Минздрава России";superjob.ru;100000.0;;руб.
952;Аналитик данных;https://www.superjob.ru/vakansii/analitik-dannyh-39449044.html;Сима-ленд;superjob.ru;100000.0;;руб.
953;Аналитик данных;https://www.superjob.ru/vakansii/analitik-dannyh-39449044.html;Сима-ленд;superjob.ru;100000.0;;руб.
954;Инженер-программист;https://www.superjob.ru/vakansii/inzhener-programmist-36484001.html;"Иркутский авиационный завод - филиал ПАО ""Корпорация ""Иркут""";superjob.ru;35000.0;;руб.
955;Тестировщик ПО и радиоустройств;https://www.superjob.ru/vakansii/testirovschik-po-i-radioustrojstv-39444304.html;Смартико;superjob.ru;;105000.0;руб.
956;DevOps инженер;https://www.superjob.ru/vakansii/devops-inzhener-39366652.html;Сбербанк России;superjob.ru;;;
957;C developer;https://www.superjob.ru/vakansii/c-developer-39456990.html;Semrush;superjob.ru;180000.0;;руб.
958;ML engineer;https://www.superjob.ru/vakansii/ml-engineer-39554965.html;НТЦ МЗТА;superjob.ru;190000.0;;руб.
959;ML engineer;https://www.superjob.ru/vakansii/ml-engineer-39554965.html;НТЦ МЗТА;superjob.ru;190000.0;;руб.
960;Ведущий разработчик C++;https://www.superjob.ru/vakansii/veduschij-razrabotchik-c-39533650.html;Эссистэнс Сервисес;superjob.ru;;;
961;QA-инженер / Тестировщик со знанием Cypress, Selenium;https://www.superjob.ru/vakansii/qa-inzhener-39358793.html;СтандартПроект;superjob.ru;;;
962;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;СтандартПроект;superjob.ru;;;
963;Data science инженер;https://www.superjob.ru/vakansii/data-science-inzhener-39449025.html;Сима-ленд;superjob.ru;200000.0;250000.0;руб.
964;Data science инженер;https://www.superjob.ru/vakansii/data-science-inzhener-39449025.html;Сима-ленд;superjob.ru;200000.0;250000.0;руб.
965;Системный аналитик СУМ;https://www.superjob.ru/vakansii/sistemnyj-analitik-sum-39527250.html;Lion Recruitment;superjob.ru;;300000.0;руб.
966;Программист 1С;https://www.superjob.ru/vakansii/programmist-1s-36677870.html;СКБ Контур;superjob.ru;;;
967;;https://www.superjob.ru/uslugi-promo/;СКБ Контур;superjob.ru;;;
968;Senior С++ Core Developer / Ведущий разработчик С++;https://www.superjob.ru/vakansii/senior-s-39440580.html;Компас;superjob.ru;;;
969;Инженер по тестированию программно-аппаратного комплекса;https://www.superjob.ru/vakansii/inzhener-po-testirovaniyu-programmno-apparatnogo-kompleksa-39523682.html;Технопарк «Сколково»;superjob.ru;;;
970;Инженер-программист;https://www.superjob.ru/vakansii/inzhener-programmist-30967868.html;"КГБУЗ ""Перинатальный центр"" министерства здравоохранения Хабаровского края";superjob.ru;33000.0;36000.0;руб.
971;ML Android Engineer (remote / office);https://www.superjob.ru/vakansii/ml-android-engineer-39438607.html;IT Recruitment Solutions (ITRS.ua)®;superjob.ru;;;
972;ML Android Engineer (remote / office);https://www.superjob.ru/vakansii/ml-android-engineer-39438607.html;IT Recruitment Solutions (ITRS.ua)®;superjob.ru;;;
973;Бизнес-аналитик / Аналитик по оптимизации бизнес-процессов;https://www.superjob.ru/vakansii/biznes-analitik-39646154.html;Т1 Интеграция;superjob.ru;;;
974;Архитектор;https://www.superjob.ru/vakansii/arhitektor-39343540.html;BIMeister;superjob.ru;;;
975;Младший специалист отдела поддержки;https://www.superjob.ru/vakansii/mladshij-specialist-otdela-podderzhki-39436215.html;"Банк ""Ренессанс Кредит""";superjob.ru;;;
976;Инженер (инженер 1 (2) категории);https://www.superjob.ru/vakansii/inzhener-36551836.html;ФГУП ВНИИФТРИ;superjob.ru;60000.0;;руб.
977;Архитектор информационных систем;https://www.superjob.ru/vakansii/arhitektor-informacionnyh-sistem-39339600.html;Российские космические системы;superjob.ru;;;
978;Инженер-программист;https://www.superjob.ru/vakansii/inzhener-programmist-39518142.html;ФГУП Всероссийский научно-исследовательский институт автоматики им. Н. Л. Духова (ГК Росатом);superjob.ru;60000.0;;руб.
979;Инженер-программист;https://www.superjob.ru/vakansii/inzhener-programmist-39518142.html;ФГУП Всероссийский научно-исследовательский институт автоматики им. Н. Л. Духова (ГК Росатом);superjob.ru;60000.0;;руб.
980;Инженер;https://www.superjob.ru/vakansii/inzhener-39518444.html;"НПП ""Радуга""";superjob.ru;40000.0;;руб.
981;Аналитик-разработчик;https://www.superjob.ru/vakansii/analitik-razrabotchik-39336408.html;ЕВРАЗ;superjob.ru;;;
982;DevOps;https://www.superjob.ru/vakansii/devops-39320067.html;Сбербанк России;superjob.ru;;;
983;Data Engineer (Shadow Team);https://www.superjob.ru/vakansii/data-engineer-39389335.html;Semrush;superjob.ru;;;
984;Data scientist (разработка моделей оценки кредитного риска для клиентов корпоративного бизнеса);https://www.superjob.ru/vakansii/data-scientist-39527206.html;Lion Recruitment;superjob.ru;;300000.0;руб.
985;Data scientist (разработка моделей оценки кредитного риска для клиентов корпоративного бизнеса);https://www.superjob.ru/vakansii/data-scientist-39527206.html;Lion Recruitment;superjob.ru;;300000.0;руб.
986;Программист 1С;https://www.superjob.ru/vakansii/programmist-1s-36677873.html;СКБ Контур;superjob.ru;;;
987;Machine Learning Engineer (remote / office);https://www.superjob.ru/vakansii/machine-learning-engineer-39437746.html;IT Recruitment Solutions (ITRS.ua)®;superjob.ru;;;
988;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;IT Recruitment Solutions (ITRS.ua)®;superjob.ru;;;
989;Системный аналитик;https://www.superjob.ru/vakansii/sistemnyj-analitik-39343559.html;BIMeister;superjob.ru;;;
990;Системный аналитик;https://www.superjob.ru/vakansii/sistemnyj-analitik-39343559.html;BIMeister;superjob.ru;;;
991;Инженер (программирование);https://www.superjob.ru/vakansii/inzhener-36104139.html;ФГУП ВНИИФТРИ;superjob.ru;40000.0;;руб.
992;Разработчик аналитических отчётов (Bi-аналитик);https://www.superjob.ru/vakansii/razrabotchik-analiticheskih-otchjotov-39336530.html;ЕВРАЗ;superjob.ru;;;
993;;https://www.superjob.ruhttps://www.superjob.ru/tpages/superjob/prof/;ЕВРАЗ;superjob.ru;;;
994;Учитель информатики;https://www.superjob.ru/vakansii/uchitel-informatiki-34123084.html;ГБОУ Школа №2086;superjob.ru;;;
995;Системный инженер / Администратор (DevOps);https://www.superjob.ru/vakansii/sistemnyj-inzhener-39517776.html;Космос-веб;superjob.ru;;;
996;Системный администратор;https://www.superjob.ru/vakansii/sistemnyj-administrator-39514997.html;АВК-система;superjob.ru;;;
997;Программист С#;https://www.superjob.ru/vakansii/programmist-s-39514114.html;Технопарк «Сколково»;superjob.ru;100000.0;;руб.
998;Программист С#;https://www.superjob.ru/vakansii/programmist-s-39514114.html;Технопарк «Сколково»;superjob.ru;100000.0;;руб.
999;Ведущий системный администратор (Windows);https://www.superjob.ru/vakansii/veduschij-sistemnyj-administrator-39324260.html;ФИЛАНКО;superjob.ru;;;
1000;Database Administrator;https://www.superjob.ru/vakansii/database-administrator-39419132.html;Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве;superjob.ru;;;
1001;DevOps-инженер;https://www.superjob.ru/vakansii/devops-inzhener-39418405.html;BrightLab;superjob.ru;;;
1002;DevOps-инженер;https://www.superjob.ru/vakansii/devops-inzhener-39606850.html;Фармаимпекс;superjob.ru;100000.0;;руб.
1003;Младший IT специалист (работа с данными);https://www.superjob.ru/vakansii/mladshij-it-specialist-39416885.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
1004;Системный администратор;https://www.superjob.ru/vakansii/sistemnyj-administrator-38671598.html;ЭКО центр;superjob.ru;80000.0;;руб.
1005;Системный администратор;https://www.superjob.ru/vakansii/sistemnyj-administrator-38671598.html;ЭКО центр;superjob.ru;80000.0;;руб.
1006;Программист С++;https://www.superjob.ru/vakansii/programmist-s-38868226.html;Арт-Рекрутинг;superjob.ru;;160000.0;руб.
1007;Golang Team Lead в команду облачного хранилища (Storage);https://www.superjob.ru/vakansii/golang-team-lead-v-komandu-oblachnogo-hranilischa-39600485.html;Селектел;superjob.ru;360000.0;400000.0;руб.
1008;Ведущий эксперт (backend);https://www.superjob.ru/vakansii/veduschij-ekspert-39385992.html;Сбербанк России;superjob.ru;;;
1009;Machine learning specialist;https://www.superjob.ru/vakansii/machine-learning-specialist-39526769.html;ИП Прядченко;superjob.ru;;250000.0;руб.
1010;Senior frontend developer (Angular 12);https://www.superjob.ru/vakansii/senior-frontend-developer-39343478.html;BIMeister;superjob.ru;;;
1011;Senior frontend developer (Angular 12);https://www.superjob.ru/vakansii/senior-frontend-developer-39343478.html;BIMeister;superjob.ru;;;
1012;Техник;https://www.superjob.ru/vakansii/tehnik-37710157.html;ФГУП ВНИИФТРИ;superjob.ru;35000.0;;руб.
1013;UIX/UI и web-дизайнер;https://www.superjob.ru/vakansii/uix-39416832.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
1014;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
1015;Помощник DevOps Engineer;https://www.superjob.ru/vakansii/pomoschnik-devops-engineer-39414685.html;Future Search;superjob.ru;50000.0;;руб.
1016;Помощник DevOps Engineer;https://www.superjob.ru/vakansii/pomoschnik-devops-engineer-39414685.html;Future Search;superjob.ru;50000.0;;руб.
1017;Программист-аналитик;https://www.superjob.ru/vakansii/programmist-analitik-38765202.html;ЮВЕЛИРЦЕНТР;superjob.ru;;;
1018;Специалист 1 разряда отдела мониторинга функционирования АИС ФНС России;https://www.superjob.ru/vakansii/specialist-1-razryada-otdela-monitoringa-funkcionirovaniya-ais-fns-rossii-38482723.html;МИ ФНС России по ЦОД;superjob.ru;45000.0;;руб.
1019;;https://www.superjob.ruhttps://www.superjob.ru/super-resume/?source=banner_job_search&content=resume_creating_banner;МИ ФНС России по ЦОД;superjob.ru;45000.0;;руб.
1020;Системный администратор / DevOps;https://www.superjob.ru/vakansii/sistemnyj-administrator-39499469.html;Технопарк «Сколково»;superjob.ru;;;
1021;Администратор баз данных;https://www.superjob.ru/vakansii/administrator-baz-dannyh-39491040.html;КБ Проминжиниринг;superjob.ru;250000.0;;руб.
1022;Веб-разработчик Angular;https://www.superjob.ru/vakansii/veb-razrabotchik-angular-39457882.html;СоюзТех;superjob.ru;;;
1023;Ведущий специалист отдела информационных технологий;https://www.superjob.ru/vakansii/veduschij-specialist-otdela-informacionnyh-tehnologij-38858257.html;Амур Минералс;superjob.ru;;;
1024;Ведущий специалист отдела информационных технологий;https://www.superjob.ru/vakansii/veduschij-specialist-otdela-informacionnyh-tehnologij-38858257.html;Амур Минералс;superjob.ru;;;
1025;ML-разработчик;https://www.superjob.ru/vakansii/ml-razrabotchik-39591474.html;БиДжи;superjob.ru;;;
1026;Backend Engineer / Data Engineer / Vision ML Engineer;https://www.superjob.ru/vakansii/backend-engineer-39492900.html;Longevity InTime;superjob.ru;150000.0;175000.0;руб.
1027;Инженер нагрузочного тестирования;https://www.superjob.ru/vakansii/inzhener-nagruzochnogo-testirovaniya-39705117.html;Сбербанк России;superjob.ru;;;
1028;Менеджер по аналитике Qlik Sense;https://www.superjob.ru/vakansii/menedzher-po-analitike-qlik-sense-39416970.html;Сбербанк России;superjob.ru;;;
1029;Главный инженер (Fullstack-разработчик);https://www.superjob.ru/vakansii/glavnyj-inzhener-39416968.html;Сбербанк России;superjob.ru;;;
1030;QA automation engineer;https://www.superjob.ru/vakansii/qa-automation-engineer-39304976.html;Сбербанк России;superjob.ru;;;
1031;QA automation engineer;https://www.superjob.ru/vakansii/qa-automation-engineer-39304976.html;Сбербанк России;superjob.ru;;;
1032;DevOps Engineer;https://www.superjob.ru/vakansii/devops-engineer-39435023.html;Сбербанк России;superjob.ru;;;
1033;Продуктовый аналитик / Senior Teamlead;https://www.superjob.ru/vakansii/produktovyj-analitik-39433894.html;Сбербанк России;superjob.ru;;;
1034;Аудитор;https://www.superjob.ru/vakansii/auditor-39315165.html;Сбербанк России;superjob.ru;;;
1035;Jr. Data Scientist;https://www.superjob.ru/vakansii/jr-39335225.html;Сбербанк России;superjob.ru;;;
1036;AppSec Engineer Android;https://www.superjob.ru/vakansii/appsec-engineer-android-39414103.html;Сбербанк России;superjob.ru;;;
1037;AppSec Engineer Android;https://www.superjob.ru/vakansii/appsec-engineer-android-39414103.html;Сбербанк России;superjob.ru;;;
1038;Data Steward (Аналитик данных);https://www.superjob.ru/vakansii/data-steward-39300588.html;Сбербанк России;superjob.ru;;;
1039;Back-end Engineer/разработчик (ELK team);https://www.superjob.ru/vakansii/back-end-engineer-39395862.html;Сбербанк России;superjob.ru;;;
1040;В Telegram;https://www.superjob.ruhttps://t.me/SuperJobRu_Bot;Сбербанк России;superjob.ru;;;
1041;Эксперт в команду противодействия кибермошенничеству;https://www.superjob.ru/vakansii/ekspert-v-komandu-protivodejstviya-kibermoshennichestvu-39411133.html;Сбербанк России;superjob.ru;;;
1042;Эксперт в команду противодействия кибермошенничеству;https://www.superjob.ru/vakansii/ekspert-v-komandu-protivodejstviya-kibermoshennichestvu-39411133.html;Сбербанк России;superjob.ru;;;
1043;Главный аудитор (аналитик);https://www.superjob.ru/vakansii/glavnyj-auditor-39309402.html;Сбербанк России;superjob.ru;;;
1044;Инженер по сопровождению АС;https://www.superjob.ru/vakansii/inzhener-po-soprovozhdeniyu-as-38632222.html;Сбербанк России;superjob.ru;;;
1045;;https://www.superjob.ruhttps://www.superjob.ru/kursy_catalog/;Сбербанк России;superjob.ru;;;
1046;Старший инженер по сопровождению в управление ИТ Сберегательные продукты;https://www.superjob.ru/vakansii/starshij-inzhener-po-soprovozhdeniyu-v-upravlenie-it-sberegatelnye-produkty-38478915.html;Сбербанк России;superjob.ru;;;
1047;Менеджер отдела прогнозирования и анализа;https://www.superjob.ru/vakansii/menedzher-otdela-prognozirovaniya-i-analiza-39344052.html;Сбербанк России;superjob.ru;;;
1048;ML-инженер;https://www.superjob.ru/vakansii/ml-inzhener-39526498.html;ИП Прядченко;superjob.ru;;300000.0;руб.
1049;Back / Front programmer;https://www.superjob.ru/vakansii/back-39416842.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
1050;Back / Front programmer;https://www.superjob.ru/vakansii/back-39416842.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
1051;Project manager / Product Owner;https://www.superjob.ru/vakansii/project-manager-39416860.html;ГОУ Высшее профессиональное образование Государственный университет - Высшая школа экономики;superjob.ru;;;
